ID_FORMATION,id_formateur,Telephone,adresse,LIENS
2062,1021,03 56 85 36 73,en ligne,https://www.coursera.org/specializations/diseno-instruccional
2062,1004,03 93 18 48 42,en ligne,https://www.coursera.org/learn/democracia
2062,1002,02 05 99 15 28,en ligne,https://www.coursera.org/learn/responsive-web-design-adobe-xd
2062,1032,05 57 65 62 50,en ligne,https://www.coursera.org/professional-certificates/meta-front-end-developer-es
2062,1032,04 78 71 99 03,en ligne,https://www.coursera.org/professional-certificates/meta-back-end-developer-es
2062,1013,04 94 81 19 50,en ligne,https://www.coursera.org/learn/contrats
2068,1004,03 14 14 74 08,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2068,1033,01 93 49 85 07,en ligne,https://www.coursera.org/learn/microsoft-powerpoint-work-smarter
2068,1063,06 55 59 17 75,en ligne,https://www.coursera.org/learn/powerpoint-presentations
2068,997,06 70 43 85 79,en ligne,https://www.coursera.org/learn/reussir-le-changement
2068,1010,06 14 86 46 68,en ligne,https://www.coursera.org/projects/microsoft-powerpoint-how-to-customize-your-slides-and-visualize-your-data
2068,1004,01 02 20 38 35,en ligne,https://www.coursera.org/learn/competencias-digitales-ofimatica-excel
2068,1048,06 09 48 54 42,en ligne,https://www.coursera.org/learn/analyse-numerique
2068,1004,05 13 69 87 36,en ligne,https://www.coursera.org/learn/competencias-digitales-ofimatica
2068,1010,07 60 86 61 52,en ligne,https://www.coursera.org/projects/designing-formatting-presentation-powerpoint
2068,1015,04 23 51 04 46,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2068,1060,01 47 59 88 53,en ligne,https://www.coursera.org/learn/get-started-with-presentation-apps-powerpoint
2068,1004,05 40 81 04 38,en ligne,https://www.coursera.org/learn/competencias-digitales-ofimatica-powerpoint
2079,997,07 76 40 33 77,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
2079,1052,03 81 38 19 58,en ligne,https://www.coursera.org/learn/mobilites-vehicules-electriques
2079,997,01 52 78 45 20,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2079,1009,07 10 62 57 63,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2079,1127,04 92 95 07 66,en ligne,https://www.coursera.org/learn/partenariats-public-prive
2079,997,06 10 51 29 40,en ligne,https://www.coursera.org/specializations/impact-investing
2079,1017,01 93 26 80 91,en ligne,https://www.coursera.org/learn/sdgbusiness
2079,997,03 63 99 06 71,en ligne,https://www.coursera.org/learn/impactinvestinginnover
2079,1103,03 57 08 60 80,en ligne,https://www.coursera.org/learn/responsible-management
2079,997,02 46 92 00 87,en ligne,https://www.coursera.org/learn/reussir-le-changement
2079,997,01 25 43 84 43,en ligne,https://www.coursera.org/learn/partenariats-qui-changent-le-monde
2079,1018,03 90 40 67 17,en ligne,https://www.coursera.org/learn/developing-a-google-sre-culture
2087,1035,03 50 02 54 20,en ligne,https://www.coursera.org/learn/people-management
2087,997,05 11 45 45 48,en ligne,https://www.coursera.org/learn/reussir-le-changement
2087,1006,07 32 96 85 89,en ligne,https://www.coursera.org/learn/arts-heritage
2087,1002,07 43 81 10 97,en ligne,https://www.coursera.org/learn/project-management-foundations
2087,1009,07 89 64 14 41,en ligne,https://www.coursera.org/specializations/project-management
2087,1066,02 20 08 31 34,en ligne,https://www.coursera.org/learn/principles-of-management
2087,1009,01 03 82 75 19,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2087,1013,07 10 31 16 63,en ligne,https://www.coursera.org/learn/gestion-eau
2087,999,01 40 35 35 27,en ligne,https://www.coursera.org/learn/using-public-policy-for-social-change
2087,1009,06 11 95 33 24,en ligne,https://www.coursera.org/learn/project-planning
2087,1062,07 90 50 48 79,en ligne,https://www.coursera.org/professional-certificates/ibm-project-manager
2087,1004,05 30 88 21 28,en ligne,https://www.coursera.org/learn/democracia
2095,1035,04 43 29 76 65,en ligne,https://www.coursera.org/learn/people-management
2095,1062,02 24 69 60 72,en ligne,https://www.coursera.org/professional-certificates/ibm-program-manager
2095,1066,02 68 88 50 10,en ligne,https://www.coursera.org/learn/principles-of-management
2095,1002,03 61 03 85 78,en ligne,https://www.coursera.org/learn/project-management-foundations
2095,1006,02 57 07 05 68,en ligne,https://www.coursera.org/learn/arts-heritage
2095,1013,01 63 36 50 45,en ligne,https://www.coursera.org/learn/gestion-eau
2095,1009,06 60 42 40 12,en ligne,https://www.coursera.org/learn/project-management-basics
2095,1009,03 17 95 09 92,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2095,1009,01 33 85 94 62,en ligne,https://www.coursera.org/learn/fundamentals-of-management
2095,1002,01 26 55 27 08,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-google
2095,997,03 15 20 76 12,en ligne,https://www.coursera.org/learn/managers-changement
2095,997,07 78 25 83 97,en ligne,https://www.coursera.org/learn/reussir-le-changement
2102,1004,02 59 83 15 15,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2102,999,04 82 28 63 61,en ligne,https://www.coursera.org/specializations/data-analytics-in-the-public-sector-with-r
2102,1009,04 67 76 45 07,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2102,1013,01 70 60 81 08,en ligne,https://www.coursera.org/learn/gestion-eau
2102,1051,04 00 45 54 28,en ligne,https://www.coursera.org/learn/anticorrupcion-introduccion
2102,997,06 19 35 39 31,en ligne,https://www.coursera.org/learn/reussir-le-changement
2102,999,03 16 47 13 79,en ligne,https://www.coursera.org/specializations/good-with-words
2102,1046,06 04 41 50 47,en ligne,https://www.coursera.org/learn/administracao-financeira
2102,1015,01 18 89 31 67,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2102,1004,04 25 22 61 91,en ligne,https://www.coursera.org/learn/democracia
2102,999,05 82 35 39 09,en ligne,https://www.coursera.org/learn/writing-editing-words
2102,997,04 04 09 75 16,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
2108,1062,04 94 68 45 51,en ligne,https://www.coursera.org/professional-certificates/ibm-program-manager
2108,1035,01 25 24 08 48,en ligne,https://www.coursera.org/learn/people-management
2108,1009,03 88 37 64 03,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2108,1065,06 68 63 03 30,en ligne,https://www.coursera.org/learn/managing-emotions-uncertainty-stress
2108,1038,06 63 38 02 92,en ligne,https://www.coursera.org/specializations/leadership-public-health-crises
2108,1009,06 33 50 70 34,en ligne,https://www.coursera.org/learn/project-risk-management-fr
2108,1002,05 64 85 68 56,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-google
2108,997,04 32 38 50 21,en ligne,https://www.coursera.org/specializations/negotiation-mediation-conflict-resolution
2108,997,06 53 09 01 04,en ligne,https://www.coursera.org/learn/reussir-le-changement
2108,1006,07 88 33 06 23,en ligne,https://www.coursera.org/learn/arts-heritage
2108,1013,07 33 16 94 14,en ligne,https://www.coursera.org/learn/gestion-eau
2108,999,04 65 18 01 32,en ligne,https://www.coursera.org/specializations/data-analytics-in-the-public-sector-with-r
2114,997,01 39 10 34 09,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
2114,1062,01 28 25 62 51,en ligne,https://www.coursera.org/professional-certificates/ibm-program-manager
2114,1002,05 97 26 43 12,en ligne,https://www.coursera.org/professional-certificates/google-project-management
2114,1044,01 68 15 97 58,en ligne,https://www.coursera.org/specializations/chatgpt-project-management
2114,997,03 25 18 05 40,en ligne,https://www.coursera.org/learn/reussir-le-changement
2114,1006,07 63 65 46 07,en ligne,https://www.coursera.org/learn/arts-heritage
2114,1009,05 86 93 70 34,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2114,1062,06 99 32 39 32,en ligne,https://www.coursera.org/professional-certificates/ibm-project-manager
2114,1002,04 06 45 07 72,en ligne,https://www.coursera.org/learn/project-management-foundations
2114,997,03 02 93 94 08,en ligne,https://www.coursera.org/learn/les-alliances-qui-changent-les-territoires
2114,997,06 53 64 65 86,en ligne,https://www.coursera.org/learn/innovation-manageriale
2114,1002,04 14 92 60 09,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-google
2120,997,01 80 34 41 81,en ligne,https://www.coursera.org/learn/reussir-le-changement
2120,1004,05 97 41 88 28,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2120,997,04 10 18 19 12,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2120,1004,02 16 06 18 64,en ligne,https://www.coursera.org/learn/democracia
2120,1021,05 87 16 16 82,en ligne,https://www.coursera.org/specializations/diseno-instruccional
2120,1008,07 72 43 43 91,en ligne,https://www.coursera.org/learn/administracion-de-recursos-humanos
2120,1021,04 45 86 32 66,en ligne,https://www.coursera.org/learn/intro-redes-sociales
2120,1013,02 57 92 05 76,en ligne,https://www.coursera.org/learn/ethique
2120,1051,02 14 68 02 05,en ligne,https://www.coursera.org/learn/periodismo-digital
2120,1051,04 56 74 04 41,en ligne,https://www.coursera.org/learn/etica
2120,997,01 71 80 84 65,en ligne,https://www.coursera.org/learn/les-alliances-qui-changent-les-territoires
2120,1012,04 54 04 76 74,en ligne,https://www.coursera.org/learn/derechos-humanos-democracia-america-latina
2128,1013,05 25 65 95 49,en ligne,https://www.coursera.org/learn/gestion-eau
2128,1009,01 29 20 44 48,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2128,1009,04 11 42 35 00,en ligne,https://www.coursera.org/learn/project-planning-fr
2128,997,05 53 26 95 11,en ligne,https://www.coursera.org/learn/reussir-le-changement
2128,1002,03 33 63 03 08,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-google
2128,1002,02 43 53 20 18,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-de-google
2128,997,03 19 85 63 13,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2128,1040,06 18 62 92 03,en ligne,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos
2128,1002,01 93 28 63 78,en ligne,https://www.coursera.org/learn/execution-du-projet-executer-le-projet
2128,1015,03 13 63 34 82,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2128,997,01 48 21 40 97,en ligne,https://www.coursera.org/learn/raison-etre-et-entreprise-a-mission
2128,1009,06 73 46 77 38,en ligne,https://www.coursera.org/learn/trabaja-inteligentemente
2142,1048,07 67 94 44 47,en ligne,https://www.coursera.org/learn/geomatique
2142,1048,06 74 68 49 39,en ligne,https://www.coursera.org/learn/sig-1
2142,1054,02 93 74 63 78,en ligne,https://www.coursera.org/learn/uva-darden-project-management-fr
2142,1010,06 74 24 64 89,en ligne,https://www.coursera.org/projects/using-basic-formulas-functions-microsoft-excel
2142,1008,01 64 57 55 39,en ligne,https://www.coursera.org/learn/matematica-preuniversitaria
2142,1048,01 45 37 52 16,en ligne,https://www.coursera.org/learn/economie-sol-immobilier-1
2142,1015,04 03 00 65 98,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2142,1004,04 15 56 13 16,en ligne,https://www.coursera.org/learn/democracia
2142,1010,02 75 02 00 16,en ligne,https://www.coursera.org/projects/usar-formulas-funciones-basicas-microsoft-excel
2142,1021,04 95 40 30 62,en ligne,https://www.coursera.org/learn/calculo-diferencial
2142,1140,03 23 54 47 74,en ligne,https://www.coursera.org/learn/science-forensique-tribunal
2142,1014,01 72 07 66 24,en ligne,https://www.coursera.org/learn/entreprendre-culture
2147,997,06 66 97 41 32,en ligne,https://www.coursera.org/learn/reussir-le-changement
2147,1027,02 03 63 20 40,en ligne,https://www.coursera.org/learn/removing-barriers-to-change
2147,1028,01 50 17 41 69,en ligne,https://www.coursera.org/learn/newlearning
2147,997,07 93 25 03 89,en ligne,https://www.coursera.org/learn/managers-changement
2147,1013,06 39 70 84 16,en ligne,https://www.coursera.org/learn/gestion-eau
2147,1052,03 42 18 85 90,en ligne,https://www.coursera.org/learn/mobilites-vehicules-electriques
2147,1010,02 58 28 98 90,en ligne,https://www.coursera.org/projects/route-analysis-miro
2147,1013,06 15 04 02 72,en ligne,https://www.coursera.org/learn/contrats
2147,999,04 13 54 60 98,en ligne,https://www.coursera.org/learn/using-public-policy-for-social-change
2147,997,07 35 36 17 77,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2147,997,06 45 81 50 22,en ligne,https://www.coursera.org/learn/impactinvestinginnover
2147,1073,06 01 01 12 92,en ligne,https://www.coursera.org/learn/entrepreneur-changement
2154,997,07 36 25 61 63,en ligne,https://www.coursera.org/learn/reussir-le-changement
2154,1052,04 63 17 91 91,en ligne,https://www.coursera.org/learn/electric-vehicles-mobility
2154,1028,05 73 53 91 48,en ligne,https://www.coursera.org/learn/newlearning
2154,997,06 38 47 60 72,en ligne,https://www.coursera.org/learn/managers-changement
2154,997,02 61 50 71 97,en ligne,https://www.coursera.org/learn/entreprise-changement-climatique
2154,1072,01 47 34 41 14,en ligne,https://www.coursera.org/learn/social-innovation
2154,1052,03 72 15 28 80,en ligne,https://www.coursera.org/learn/mobilites-vehicules-electriques
2154,1009,06 68 60 09 30,en ligne,https://www.coursera.org/specializations/exito-profesional
2154,997,04 08 04 15 67,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2154,997,01 17 84 72 57,en ligne,https://www.coursera.org/learn/partenariats-qui-changent-le-monde
2154,1015,03 14 52 98 08,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2154,997,02 85 21 10 97,en ligne,https://www.coursera.org/learn/impactinvestinginnover
2163,1015,07 11 07 68 07,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2163,1052,03 21 38 73 05,en ligne,https://www.coursera.org/learn/mobilites-vehicules-electriques
2163,997,07 30 64 09 11,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2163,997,04 25 08 17 40,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
2163,1002,04 08 73 30 04,en ligne,https://www.coursera.org/professional-certificates/soutien-des-ti-de-google
2163,1062,05 40 04 42 94,en ligne,https://www.coursera.org/learn/collaborate-effectively
2163,1047,04 72 55 32 07,en ligne,https://www.coursera.org/professional-certificates/tally-bookkeeper
2163,997,06 84 16 17 06,en ligne,https://www.coursera.org/learn/partenariats-qui-changent-le-monde
2163,1014,01 58 39 64 54,en ligne,https://www.coursera.org/learn/entreprendre-culture
2163,1002,07 07 92 98 37,en ligne,https://www.coursera.org/professional-certificates/support-informatique-google
2163,1027,04 16 76 48 88,en ligne,https://www.coursera.org/specializations/wharton-success
2163,997,04 25 42 50 77,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
2167,1009,03 06 38 06 42,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2167,1013,02 52 42 28 59,en ligne,https://www.coursera.org/learn/gestion-eau
2167,1040,03 37 15 51 26,en ligne,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos
2167,1002,03 80 69 68 29,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-de-google
2167,1009,04 16 61 76 29,en ligne,https://www.coursera.org/learn/schedule-projects-fr
2167,1054,04 62 02 86 68,en ligne,https://www.coursera.org/learn/uva-darden-project-management-fr
2167,997,04 94 12 09 72,en ligne,https://www.coursera.org/learn/reussir-le-changement
2167,1009,01 05 83 47 59,en ligne,https://www.coursera.org/learn/gestion-de-proyectos
2167,1009,07 45 94 00 05,en ligne,https://www.coursera.org/learn/work-smarter-not-harder
2167,1009,06 50 74 20 55,en ligne,https://www.coursera.org/learn/project-planning-fr
2167,1067,03 53 51 57 87,en ligne,https://www.coursera.org/learn/electricity
2167,1009,07 39 64 74 77,en ligne,https://www.coursera.org/learn/trabaja-inteligentemente
2172,1004,02 10 09 50 12,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2172,1009,05 31 46 60 67,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2172,1015,07 60 65 36 49,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2172,1013,02 59 82 64 04,en ligne,https://www.coursera.org/learn/gestion-eau
2172,997,01 27 96 90 62,en ligne,https://www.coursera.org/learn/reussir-le-changement
2172,997,03 36 59 41 66,en ligne,https://www.coursera.org/learn/les-alliances-qui-changent-les-territoires
2172,997,06 35 72 45 63,en ligne,https://www.coursera.org/learn/philanthropie
2172,1009,02 14 61 60 40,en ligne,https://www.coursera.org/learn/schedule-projects-fr
2172,1014,02 52 73 07 37,en ligne,https://www.coursera.org/learn/entreprendre-culture
2172,1013,05 40 34 28 69,en ligne,https://www.coursera.org/learn/esprit-critique
2172,1009,01 30 83 50 04,en ligne,https://www.coursera.org/learn/project-risk-management-fr
2172,997,03 62 55 15 67,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
2182,1009,06 15 19 15 97,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2182,997,07 29 25 44 17,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
2182,997,06 68 71 36 64,en ligne,https://www.coursera.org/learn/reussir-le-changement
2182,1009,06 44 42 02 84,en ligne,https://www.coursera.org/learn/project-planning-fr
2182,1013,01 63 59 96 47,en ligne,https://www.coursera.org/learn/genre
2182,1009,06 11 33 62 83,en ligne,https://www.coursera.org/learn/project-risk-management-fr
2182,997,07 08 33 05 56,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2182,1014,03 35 51 15 81,en ligne,https://www.coursera.org/learn/grand-paris-metropole
2182,1002,02 04 76 93 76,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-google
2182,1013,04 40 27 86 21,en ligne,https://www.coursera.org/learn/cognition-sociale
2182,1014,01 71 13 19 10,en ligne,https://www.coursera.org/learn/entreprendre-culture
2182,1015,04 80 13 27 65,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2187,1065,06 86 82 49 13,en ligne,https://www.coursera.org/learn/managing-emotions-uncertainty-stress
2187,1034,06 79 89 76 53,en ligne,https://www.coursera.org/learn/emotional-and-social-intelligence
2187,1002,06 57 17 76 86,en ligne,https://www.coursera.org/professional-certificates/google-business-intelligence
2187,1062,07 77 49 53 48,en ligne,https://www.coursera.org/learn/interpersonal-skills
2187,1062,06 50 09 12 88,en ligne,https://www.coursera.org/specializations/people-and-soft-skills-for-professional-success
2187,999,04 02 94 57 62,en ligne,https://www.coursera.org/learn/emotional-intelligence-cultivating-immensely-human-interactions
2187,1034,03 04 97 24 47,en ligne,https://www.coursera.org/specializations/professional-skills-for-the-workplace
2187,1009,04 57 93 86 11,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2187,1013,05 95 56 91 38,en ligne,https://www.coursera.org/learn/enfant-developpement
2187,1062,06 73 05 21 85,en ligne,https://www.coursera.org/learn/collaborate-effectively
2187,1009,01 25 13 63 00,en ligne,https://www.coursera.org/learn/trabaja-inteligentemente
2187,1062,06 73 69 12 98,en ligne,https://www.coursera.org/specializations/generative-ai-for-human-resources
2191,1004,07 39 92 84 61,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2191,997,03 14 90 78 82,en ligne,https://www.coursera.org/learn/philanthropie
2191,1009,03 92 79 77 80,en ligne,https://www.coursera.org/learn/project-planning-fr
2191,997,07 04 43 96 16,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
2191,1013,04 78 06 86 00,en ligne,https://www.coursera.org/learn/genre
2191,1004,02 46 31 70 60,en ligne,https://www.coursera.org/learn/democracia
2191,999,01 52 52 52 01,en ligne,https://www.coursera.org/learn/using-public-policy-for-social-change
2191,1140,02 10 22 20 72,en ligne,https://www.coursera.org/learn/ecologie-politique
2191,1013,01 00 47 96 79,en ligne,https://www.coursera.org/learn/ethique
2191,1012,02 70 09 15 97,en ligne,https://www.coursera.org/learn/formadores-ciudadania
2191,1012,02 45 31 55 20,en ligne,https://www.coursera.org/learn/bienestar-equidad-derechos-humanos
2191,997,07 47 09 61 37,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2195,1013,04 93 13 59 71,en ligne,https://www.coursera.org/learn/droits-de-lhomme
2195,1004,01 59 97 67 57,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2195,1013,01 03 23 41 82,en ligne,https://www.coursera.org/learn/gestion-eau
2195,1013,03 43 60 65 58,en ligne,https://www.coursera.org/learn/genre
2195,997,02 88 83 75 74,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
2195,997,02 52 89 45 95,en ligne,https://www.coursera.org/learn/originalite-et-modernite-du-mutualisme
2195,1013,03 39 03 93 09,en ligne,https://www.coursera.org/learn/ethique
2195,997,01 29 49 29 82,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2195,1051,02 48 74 05 33,en ligne,https://www.coursera.org/learn/anticorrupcion-introduccion
2195,997,05 57 43 31 48,en ligne,https://www.coursera.org/learn/philanthropie
2195,1013,02 48 75 68 04,en ligne,https://www.coursera.org/learn/droit-international-eau-douce
2195,997,07 71 18 98 29,en ligne,https://www.coursera.org/learn/les-alliances-qui-changent-les-territoires
2205,997,03 20 23 61 95,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2205,1004,04 11 70 69 04,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2205,1013,01 18 06 01 57,en ligne,https://www.coursera.org/learn/droits-de-lhomme
2205,1013,01 55 62 56 87,en ligne,https://www.coursera.org/learn/gestion-eau
2205,1035,06 00 17 95 44,en ligne,https://www.coursera.org/learn/people-management
2205,1065,02 88 17 98 95,en ligne,https://www.coursera.org/learn/financial-markets-global-fr
2205,1015,01 23 27 11 59,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2205,1004,07 25 80 75 20,en ligne,https://www.coursera.org/learn/democracia
2205,997,05 21 74 29 86,en ligne,https://www.coursera.org/learn/les-alliances-qui-changent-les-territoires
2205,997,06 96 73 54 91,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
2205,1014,02 34 62 12 27,en ligne,https://www.coursera.org/learn/entreprendre-culture
2205,1041,02 19 86 80 75,en ligne,https://www.coursera.org/learn/gestionar-personas
2214,1023,02 36 33 05 40,en ligne,https://www.coursera.org/specializations/introduction-to-public-relations-and-the-media
2214,1033,06 45 64 81 82,en ligne,https://www.coursera.org/professional-certificates/microsoft-public-relations
2214,1036,01 48 29 82 17,en ligne,https://www.coursera.org/learn/communication
2214,1023,07 78 45 51 47,en ligne,https://www.coursera.org/learn/principles-of-public-relations
2214,1013,07 82 82 67 41,en ligne,https://www.coursera.org/learn/gestion-eau
2214,1033,06 09 45 70 37,en ligne,https://www.coursera.org/learn/introduction-to-public-relations
2214,1023,02 38 78 98 26,en ligne,https://www.coursera.org/specializations/strategic-communication-campaigns
2214,1023,04 39 01 79 53,en ligne,https://www.coursera.org/specializations/effective-business-communication
2214,1004,04 27 08 76 01,en ligne,https://www.coursera.org/learn/democracia
2214,997,06 32 72 18 05,en ligne,https://www.coursera.org/learn/reussir-le-changement
2214,1023,07 67 72 97 00,en ligne,https://www.coursera.org/learn/the-nuts-and-bolts-of-public-relations
2214,1013,06 89 27 83 63,en ligne,https://www.coursera.org/learn/contrats
2219,1013,06 20 65 18 18,en ligne,https://www.coursera.org/learn/esprit-critique
2219,1004,01 93 76 62 22,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2219,1023,03 25 67 16 84,en ligne,https://www.coursera.org/specializations/introduction-to-public-relations-and-the-media
2219,1042,06 58 51 25 78,en ligne,https://www.coursera.org/specializations/public-speaking
2219,997,01 48 20 63 98,en ligne,https://www.coursera.org/learn/reussir-le-changement
2219,1015,01 17 91 53 41,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2219,1014,03 70 98 38 20,en ligne,https://www.coursera.org/learn/entreprendre-culture
2219,1023,05 54 02 60 48,en ligne,https://www.coursera.org/learn/principles-of-public-relations
2219,997,07 50 25 07 47,en ligne,https://www.coursera.org/learn/les-alliances-qui-changent-les-territoires
2219,1062,05 88 90 42 67,en ligne,https://www.coursera.org/learn/present-with-purpose
2219,1041,05 24 26 82 47,en ligne,https://www.coursera.org/learn/the-art-of-storytelling-iese
2219,997,05 09 13 50 42,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2227,1013,05 76 34 62 74,en ligne,https://www.coursera.org/learn/gestion-eau
2227,1009,06 17 14 62 50,en ligne,https://www.coursera.org/learn/schedule-projects-fr
2227,1006,01 99 54 98 65,en ligne,https://www.coursera.org/learn/private-equity-fr
2227,1065,05 99 16 85 11,en ligne,https://www.coursera.org/learn/financial-markets-global-fr
2227,1010,05 18 68 50 61,en ligne,https://www.coursera.org/projects/create-financial-statement-using-microsoft-excel
2227,1046,01 89 89 38 52,en ligne,https://www.coursera.org/learn/administracao-financeira
2227,1009,02 72 87 14 55,en ligne,https://www.coursera.org/learn/project-planning-fr
2227,1010,07 94 37 79 11,en ligne,https://www.coursera.org/projects/creating-budget-microsoft-excel
2227,1040,06 18 07 05 83,en ligne,https://www.coursera.org/learn/gestion-organizaciones-efectivas
2227,997,01 20 48 72 34,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
2227,1004,06 55 19 63 51,en ligne,https://www.coursera.org/learn/democracia
2227,1051,06 95 86 41 81,en ligne,https://www.coursera.org/learn/gestion-riesgo
2236,1009,06 80 00 09 91,en ligne,https://www.coursera.org/learn/project-management-basics-fr
2236,1009,04 78 00 72 56,en ligne,https://www.coursera.org/learn/schedule-projects-fr
2236,1009,02 71 36 81 47,en ligne,https://www.coursera.org/learn/project-planning-fr
2236,1009,03 45 62 70 75,en ligne,https://www.coursera.org/learn/project-risk-management-fr
2236,997,06 89 74 77 87,en ligne,https://www.coursera.org/learn/reussir-le-changement
2236,1054,07 27 70 61 62,en ligne,https://www.coursera.org/learn/uva-darden-project-management-fr
2236,1002,04 67 20 45 50,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-google
2236,1002,07 19 77 97 96,en ligne,https://www.coursera.org/professional-certificates/gestion-de-projet-de-google
2236,1040,01 52 41 94 92,en ligne,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos
2236,1002,03 05 50 21 97,en ligne,https://www.coursera.org/professional-certificates/gestion-de-proyectos-de-google
2236,1002,01 00 73 64 87,en ligne,https://www.coursera.org/learn/project-initiation-google
2236,1002,06 19 41 56 84,en ligne,https://www.coursera.org/learn/execution-du-projet-executer-le-projet
2242,1043,02 59 07 52 10,en ligne,https://www.coursera.org/learn/ai-for-everyone-fr
2242,1004,01 84 31 30 77,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
2242,1013,07 68 58 17 19,en ligne,https://www.coursera.org/learn/gestion-eau
2242,1015,07 42 20 81 75,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2242,1014,03 62 44 95 04,en ligne,https://www.coursera.org/learn/entreprendre-culture
2242,1009,05 60 42 43 83,en ligne,https://www.coursera.org/learn/schedule-projects-fr
2242,997,02 88 32 01 51,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
2242,1040,03 24 36 06 85,en ligne,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos
2242,997,04 14 84 92 26,en ligne,https://www.coursera.org/learn/reussir-le-changement
2242,1027,07 77 99 23 25,en ligne,https://www.coursera.org/specializations/wharton-success
2242,1014,01 46 25 39 95,en ligne,https://www.coursera.org/learn/donnes-et-gouvernance-urbaine
2242,1039,07 60 38 96 34,en ligne,https://www.coursera.org/learn/recherche-documentaire
2391,1013,01 14 90 50 12,en ligne,https://www.coursera.org/learn/tdah
2391,997,03 35 29 13 89,en ligne,https://www.coursera.org/learn/reussir-le-changement
2391,1015,01 90 13 06 20,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
2391,1030,03 24 55 96 90,en ligne,https://www.coursera.org/learn/communication-strategies-virtual-age
2391,1009,05 34 98 43 30,en ligne,https://www.coursera.org/learn/trabaja-inteligentemente
2391,997,07 83 32 67 95,en ligne,https://www.coursera.org/learn/entrepreneuriatquichangelemonde
